parent_id,vertex_id,azimuth,touch_id,side
"49","76",105.138173856356,"50",L
"49","76",285.138173856356,"48",O
"49","77",105.138173854804,"50",L
"49","77",285.138173854804,"48",O
"49","78",105.138173856446,"50",L
"49","78",285.138173856446,"48",O
"49","79",112.531143031988,"50",SE
"49","79",292.531143031988,"48",NO
"49","80",119.924112210917,"50",SE
"49","80",299.924112210917,"48",NO
"49","81",125.173107997458,"50",SE
"49","81",305.173107997458,"48",NO
"49","82",130.422103782776,"50",SE
"49","82",310.422103782776,"48",NO
"49","83",130.422103782776,"50",SE
"49","83",310.422103782776,"48",NO
"49","84",126.05266178546,"50",SE
"49","84",306.05266178546,"48",NO
"49","85",121.683219791788,"50",SE
"49","85",301.683219791788,"48",NO
"49","86",121.683219791788,"50",SE
"49","86",301.683219791788,"48",NO
"49","87",121.683219791788,"50",SE
"49","87",301.683219791788,"48",NO
"49","88",121.683219791788,"50",SE
"49","88",301.683219791788,"48",NO
"49","89",122.025801900846,"50",SE
"49","89",302.025801900846,"48",NO
"49","90",175.356534913994,"-1",S
"49","90",355.356534913994,"29",N
"49","91",228.344685814042,"-1",SO
"49","91",48.3446858140421,"29",NE
"49","92",217.373036075891,"-1",SO
"49","92",37.3730360758909,"29",NE
"49","93",206.401386347852,"-1",SO
"49","93",26.4013863478522,"29",NE
"49","94",206.401386347852,"-1",SO
"49","94",26.4013863478522,"29",NE
"49","95",211.371243517085,"-1",SO
"49","95",31.3712435170846,"29",NE
"49","96",216.341100700219,"-1",SO
"49","96",36.3411007002194,"29",NE
"49","97",227.20857521061,"-1",SO
"49","97",47.2085752106097,"29",NE
"49","98",238.076049716616,"-1",SO
"49","98",58.0760497166162,"-1",NE
"49","99",238.076049716616,"-1",SO
"49","99",58.0760497166162,"-1",NE
"49","100",238.076049713097,"-1",SO
"49","100",58.0760497130966,"-1",NE
"49","101",220.920828327774,"-1",SO
"49","101",40.9208283277742,"-1",NE
"49","102",184.988288960362,"50",S
"49","102",4.9882889603621,"29",N
"49","103",155.504201508396,"50",SE
"49","103",335.504201508396,"-1",NO
"49","104",144.797432038519,"50",SE
"49","104",324.797432038519,"-1",NO
"49","105",138.268515653641,"50",SE
"49","105",318.268515653641,"-1",NO
"49","106",131.739599268763,"50",SE
"49","106",311.739599268763,"-1",NO
"49","107",131.739599268763,"50",SE
"49","107",311.739599268763,"-1",NO
"49","108",131.739599268763,"50",SE
"49","108",311.739599268763,"-1",NO
"49","109",131.739599268763,"50",SE
"49","109",311.739599268763,"-1",NO
"49","110",141.705076047921,"50",SE
"49","110",321.705076047921,"29",NO
"49","111",156.887708187579,"50",SE
"49","111",336.887708187579,"29",NO
"49","112",162.104863540468,"50",S
"49","112",342.104863540468,"28",N
"49","113",162.104863540468,"50",S
"49","113",342.104863540468,"28",N
"49","114",150.301421021393,"50",SE
"49","114",330.301421021393,"-1",NO
"49","115",130.131823770012,"50",SE
"49","115",310.131823770012,"29",NO
"49","116",121.765669048411,"50",SE
"49","116",301.765669048411,"29",NO
"49","117",118.981309334397,"50",SE
"49","117",298.981309334397,"29",NO
"49","118",116.19694962001,"50",SE
"49","118",296.19694962001,"29",NO
"49","119",116.196949619924,"50",SE
"49","119",296.196949619924,"29",NO
"49","120",116.196949619924,"50",SE
"49","120",296.196949619924,"29",NO
"49","121",116.19694962001,"50",SE
"49","121",296.19694962001,"-1",NO
"49","122",122.371020493638,"50",SE
"49","122",302.371020493638,"-1",NO
"49","123",128.545091365757,"50",SE
"49","123",308.545091365757,"28",NO
"49","124",128.545091365757,"50",SE
"49","124",308.545091365757,"28",NO
"49","125",128.545091365757,"50",SE
"49","125",308.545091365757,"-1",NO
"49","126",128.545091365757,"50",SE
"49","126",308.545091365757,"-1",NO
"49","127",125.277722675494,"50",SE
"49","127",305.277722675494,"-1",NO
"49","128",122.01035397758,"50",SE
"49","128",302.01035397758,"-1",NO
"49","129",122.01035397758,"50",SE
"49","129",302.01035397758,"-1",NO
"49","130",122.01035397758,"50",SE
"49","130",302.01035397758,"-1",NO
"49","131",122.01035397758,"50",SE
"49","131",302.01035397758,"-1",NO
"49","132",132.133006966998,"50",SE
"49","132",312.133006966998,"-1",NO
"49","133",142.255659946939,"50",SE
"49","133",322.255659946939,"-1",NO
"49","134",147.70617247002,"50",SE
"49","134",327.70617247002,"-1",NO
"49","135",153.156684994289,"50",SE
"49","135",333.156684994289,"-1",NO
"49","136",153.156684994328,"50",SE
"49","136",333.156684994328,"-1",NO
"49","137",153.156684994328,"50",SE
"49","137",333.156684994328,"-1",NO
"49","138",153.156684994289,"50",SE
"49","138",333.156684994289,"-1",NO
"49","139",153.156684999157,"33",SE
"49","139",333.156684999157,"-1",NO
"50","1",315.355102502628,"33",NO
"50","1",135.355102502628,"37",SE
"50","2",315.355102502628,"33",NO
"50","2",135.355102502628,"37",SE
"50","3",308.147387555619,"33",NO
"50","3",128.147387555619,"37",SE
"50","4",300.939672612141,"33",NO
"50","4",120.939672612141,"37",SE
"50","5",300.939672612141,"33",NO
"50","5",120.939672612141,"37",SE
"50","6",309.008573096159,"33",NO
"50","6",129.008573096159,"37",SE
"50","7",317.077473588703,"33",NO
"50","7",137.077473588703,"37",SE
"50","8",317.077473588703,"33",NO
"50","8",137.077473588703,"37",SE
"50","9",325.103606946517,"33",NO
"50","9",145.103606946517,"37",SE
"50","10",329.788257726371,"49",NO
"50","10",149.788257726371,"37",SE
"50","11",326.446775143416,"49",NO
"50","11",146.446775143416,"37",SE
"50","12",326.446775143416,"49",NO
"50","12",146.446775143416,"37",SE
"50","13",326.446775143416,"49",NO
"50","13",146.446775143416,"37",SE
"50","14",336.291064305121,"49",NO
"50","14",156.291064305121,"37",SE
"50","15",352.396448697029,"49",N
"50","15",172.396448697029,"37",S
"50","16",358.657543927232,"49",N
"50","16",178.657543927232,"37",S
"50","17",358.657543927232,"49",N
"50","17",178.657543927232,"37",S
"50","18",349.191045127285,"49",N
"50","18",169.191045127285,"37",S
"50","19",329.519373090716,"49",NO
"50","19",149.519373090716,"37",SE
"50","20",308.074139187779,"49",NO
"50","20",128.074139187779,"37",SE
"50","21",296.834078525913,"49",NO
"50","21",116.834078525913,"37",SE
"50","22",288.929595020962,"49",O
"50","22",108.929595020962,"37",L
"50","23",274.480194470693,"49",O
"50","23",94.4801944706927,"37",L
"50","24",267.935277430147,"49",O
"50","24",87.9352774301469,"37",L
"50","25",267.935277430372,"49",O
"50","25",87.9352774303721,"37",L
"50","26",267.935277430049,"49",O
"50","26",87.9352774300493,"37",L
"50","27",277.657547419508,"49",O
"50","27",97.6575474195084,"37",L
"50","28",287.379817409193,"49",O
"50","28",107.379817409193,"37",L
"50","29",287.379817409193,"49",O
"50","29",107.379817409193,"37",L
"50","30",291.884164156181,"49",O
"50","30",111.884164156181,"37",L
"50","31",296.388510907565,"49",NO
"50","31",116.388510907565,"37",SE
"50","32",301.345627545219,"49",NO
"50","32",121.345627545219,"37",SE
"50","33",306.302744181835,"49",NO
"50","33",126.302744181835,"37",SE
"50","34",306.302744181835,"49",NO
"50","34",126.302744181835,"37",SE
"50","35",300.036829061466,"49",NO
"50","35",120.036829061466,"37",SE
"50","36",293.770913941445,"49",NO
"50","36",113.770913941445,"37",SE
"50","37",293.770913941445,"49",NO
"50","37",113.770913941445,"37",SE
"50","38",298.960099948285,"49",NO
"50","38",118.960099948285,"37",SE
"50","39",318.273790357778,"49",NO
"50","39",138.273790357778,"37",SE
"50","40",332.398294763369,"49",NO
"50","40",152.398294763369,"37",SE
"50","41",342.028020289636,"49",N
"50","41",162.028020289636,"37",S
"50","42",351.657745810459,"49",N
"50","42",171.657745810459,"37",S
"50","43",341.016305001164,"49",N
"50","43",161.016305001164,"37",S
"50","44",330.374864204895,"49",NO
"50","44",150.374864204895,"37",SE
"50","45",318.538982926703,"49",NO
"50","45",138.538982926703,"37",SE
"50","46",306.703101641001,"49",NO
"50","46",126.703101641001,"37",SE
"50","47",300.802761751791,"49",NO
"50","47",120.802761751791,"37",SE
"50","48",294.90242186258,"49",NO
"50","48",114.90242186258,"37",SE
"50","49",294.90242186258,"49",NO
"50","49",114.90242186258,"37",SE
"50","50",299.293269213384,"49",NO
"50","50",119.293269213384,"37",SE
"50","51",303.684116564295,"49",NO
"50","51",123.684116564295,"37",SE
"50","52",311.981211255675,"49",NO
"50","52",131.981211255675,"37",SE
"50","53",320.278305951212,"49",NO
"50","53",140.278305951212,"37",SE
"50","54",320.278305951212,"49",NO
"50","54",140.278305951212,"37",SE
"50","55",320.278305946893,"49",NO
"50","55",140.278305946893,"37",SE
"50","56",320.278305951157,"49",NO
"50","56",140.278305951157,"37",SE
"50","57",320.278305951212,"49",NO
"50","57",140.278305951212,"37",SE
"50","58",316.846523775006,"49",NO
"50","58",136.846523775006,"37",SE
"50","59",313.414741603063,"49",NO
"50","59",133.414741603063,"37",SE
"50","60",313.414741603063,"49",NO
"50","60",133.414741603063,"37",SE
"50","61",318.145906180959,"49",NO
"50","61",138.145906180959,"37",SE
"50","62",322.877070758759,"49",NO
"50","62",142.877070758759,"37",SE
"50","63",329.766246810226,"49",NO
"50","63",149.766246810226,"37",SE
"50","64",336.655422866997,"49",NO
"50","64",156.655422866997,"37",SE
"50","65",336.655422866997,"49",NO
"50","65",156.655422866997,"37",SE
"50","66",341.303743516991,"49",N
"50","66",161.303743516991,"-1",S
"50","67",0.0491967325001497,"-1",N
"50","67",180.0491967325,"-1",S
"50","68",14.1463292927865,"-1",N
"50","68",194.146329292787,"-1",S
"50","69",14.1463292927865,"-1",N
"50","69",194.146329292787,"-1",S
"50","70",356.16765725634,"49",N
"50","70",176.16765725634,"-1",S
"50","71",319.710929605828,"49",NO
"50","71",139.710929605828,"37",SE
"50","72",301.232873995136,"49",NO
"50","72",121.232873995136,"37",SE
"50","73",292.424358287834,"49",O
"50","73",112.424358287834,"37",L
"50","74",283.61584257729,"49",O
"50","74",103.61584257729,"37",L
"50","75",283.61584257729,"49",O
"50","75",103.61584257729,"37",L
"50","76",276.432603066223,"49",O
"50","76",96.4326030662229,"37",L
"50","77",269.249363555439,"49",O
"50","77",89.2493635554389,"37",L
"50","78",269.249363555439,"49",O
"50","78",89.2493635554389,"37",L
"50","79",266.879454260328,"49",O
"50","79",86.8794542603283,"37",L
"50","80",264.5095449653,"49",O
"50","80",84.5095449652995,"37",L
"50","81",264.5095449653,"49",O
"50","81",84.5095449652995,"37",L
"50","82",260.19189341509,"49",O
"50","82",80.1918934150901,"37",L
"50","83",255.874241866217,"49",O
"50","83",75.8742418662173,"37",L
"50","84",255.874241866217,"49",O
"50","84",75.8742418662173,"37",L
"50","85",255.874241866217,"49",O
"50","85",75.8742418662173,"37",L
"50","86",255.874241866217,"49",O
"50","86",75.8742418662173,"37",L
"50","87",260.64426919666,"49",O
"50","87",80.6442691966602,"37",L
"50","88",265.414296527804,"49",O
"50","88",85.4142965278036,"37",L
"50","89",265.414296527804,"49",O
"50","89",85.4142965278036,"37",L
"50","90",262.50463343653,"49",O
"50","90",82.5046334365296,"37",L
"50","91",259.594970345685,"49",O
"50","91",79.5949703456847,"37",L
"50","92",259.594970345586,"49",O
"50","92",79.5949703455863,"37",L
"50","93",259.594970345586,"49",O
"50","93",79.5949703455863,"37",L
"50","94",259.594970345685,"49",O
"50","94",79.5949703456847,"37",L
"50","95",255.757173469258,"49",O
"50","95",75.7571734692584,"37",L
"50","96",251.919376596416,"49",O
"50","96",71.9193765964158,"37",L
"50","97",251.919376596416,"49",O
"50","97",71.9193765964158,"37",L
"50","98",246.650248301725,"49",SO
"50","98",66.650248301725,"37",NE
"50","99",241.381120009538,"49",SO
"50","99",61.3811200095377,"37",NE
"50","100",241.381120009538,"49",SO
"50","100",61.3811200095377,"37",NE
"50","101",239.317090494634,"49",SO
"50","101",59.3170904946344,"37",NE
"50","102",237.253060979731,"49",SO
"50","102",57.2530609797309,"37",NE
"50","103",237.253060979731,"49",SO
"50","103",57.2530609797309,"37",NE
"50","104",245.916223001053,"49",SO
"50","104",65.9162230010525,"37",NE
"50","105",254.5793850222,"49",O
"50","105",74.5793850221998,"37",L
"50","106",254.5793850222,"49",O
"50","106",74.5793850221998,"37",L
"50","107",248.967612421344,"49",O
"50","107",68.9676124213441,"37",L
"50","108",243.355839820391,"49",SO
"50","108",63.3558398203911,"37",NE
"50","109",232.768310362887,"49",SO
"50","109",52.7683103628872,"37",NE
"50","110",216.192536947386,"49",SO
"50","110",36.1925369473857,"37",NE
"50","111",210.204292989431,"49",SO
"50","111",30.2042929894314,"37",NE
"50","112",210.204292989431,"49",SO
"50","112",30.2042929894314,"37",NE
"50","113",210.204292989431,"49",SO
"50","113",30.2042929894314,"37",NE
"50","114",210.204292989431,"49",SO
"50","114",30.2042929894314,"37",NE
"50","115",216.70100669536,"49",SO
"50","115",36.7010066953601,"37",NE
"50","116",223.197720393812,"49",SO
"50","116",43.1977203938116,"37",NE
"50","117",229.073389473581,"49",SO
"50","117",49.0733894735812,"37",NE
"50","118",234.949058566462,"49",SO
"50","118",54.9490585664618,"37",NE
"50","119",240.663098387103,"49",SO
"50","119",60.6630983871031,"37",NE
"50","120",246.377138202245,"49",SO
"50","120",66.3771382022448,"37",NE
"50","121",246.377138202245,"49",SO
"50","121",66.3771382022448,"37",NE
"50","122",246.377138202154,"49",SO
"50","122",66.3771382021539,"37",NE
"50","123",252.954464824579,"49",O
"50","123",72.9544648245791,"37",L
"50","124",259.531791447095,"49",O
"50","124",79.5317914470951,"37",L
"50","125",259.531791447095,"49",O
"50","125",79.5317914470951,"37",L
"50","126",259.531791447095,"49",O
"50","126",79.5317914470951,"37",L
"50","127",253.007774837703,"49",O
"50","127",73.0077748377033,"37",L
"50","128",246.483758230936,"49",SO
"50","128",66.4837582309357,"37",NE
"50","129",246.483758230936,"49",SO
"50","129",66.4837582309357,"37",NE
"50","130",239.944822883497,"49",SO
"50","130",59.9448228834968,"37",NE
"50","131",233.405887538853,"49",SO
"50","131",53.4058875388535,"37",NE
"50","132",227.032338527125,"49",SO
"50","132",47.032338527125,"37",NE
"50","133",220.658789515258,"49",SO
"50","133",40.6587895152581,"37",NE
"50","134",220.658789515258,"49",SO
"50","134",40.6587895152581,"37",NE
"50","135",228.88076614086,"49",SO
"50","135",48.8807661408604,"37",NE
"50","136",237.102742769951,"49",SO
"50","136",57.1027427699508,"37",NE
"50","137",246.5107104336,"49",SO
"50","137",66.5107104336004,"37",NE
"50","138",255.91867809551,"49",O
"50","138",75.9186780955101,"37",L
"50","139",255.91867809551,"49",O
"50","139",75.9186780955101,"37",L
"50","140",262.392747660288,"49",O
"50","140",82.392747660288,"37",L
"50","141",268.866817226642,"49",O
"50","141",88.8668172266422,"-1",L
"50","142",268.866817226642,"49",O
"50","142",88.8668172266422,"-1",L
"50","143",268.866817226642,"49",O
"50","143",88.8668172266422,"-1",L
"50","144",258.659603374598,"49",O
"50","144",78.6596033745983,"-1",L
"50","145",248.452389522784,"49",O
"50","145",68.4523895227842,"37",L
"50","146",240.562242640699,"49",SO
"50","146",60.5622426406988,"37",NE
"50","147",223.56825569913,"49",SO
"50","147",43.5682556991299,"37",NE
"50","148",214.464415634021,"49",SO
"50","148",34.4644156340211,"37",NE
"50","149",202.391875339578,"49",S
"50","149",22.3918753395784,"37",N
"50","150",190.319335050784,"49",S
"50","150",10.3193350507842,"37",N
"50","151",179.335418814377,"-1",S
"50","151",359.335418814377,"37",N
"50","152",168.351502570313,"-1",S
"50","152",348.351502570313,"37",N
"50","153",168.351502570313,"-1",S
"50","153",348.351502570313,"37",N
"50","154",175.644378023652,"-1",S
"50","154",355.644378023652,"37",N
"50","155",182.937253463555,"-1",S
"50","155",2.9372534635547,"37",N
"50","156",182.937253457752,"-1",S
"50","156",2.93725345775239,"37",N
"50","157",182.937253463555,"-1",S
"50","157",2.9372534635547,"37",N
"50","158",179.620602955575,"-1",S
"50","158",359.620602955575,"37",N
"50","159",176.303952441793,"-1",S
"50","159",356.303952441793,"37",N
"50","160",176.303952441793,"-1",S
"50","160",356.303952441793,"37",N
"50","161",168.916906539153,"-1",S
"50","161",348.916906539153,"37",N
"50","162",161.52986062998,"-1",S
"50","162",341.52986062998,"37",N
"50","163",161.52986062998,"-1",S
"50","163",341.52986062998,"37",N
"50","164",165.76063148114,"-1",S
"50","164",345.76063148114,"37",N
"50","165",169.991402325766,"-1",S
"50","165",349.991402325766,"37",N
"50","166",177.019643010449,"-1",S
"50","166",357.019643010449,"37",N
"50","167",184.047883695131,"-1",S
"50","167",4.04788369513125,"37",N
"50","168",184.047883695131,"-1",S
"50","168",4.04788369513125,"37",N
"50","169",184.047883695131,"-1",S
"50","169",4.04788369513125,"37",N
"50","170",180.55607714157,"-1",S
"50","170",0.556077141569801,"37",N
"50","171",177.064270581475,"-1",S
"50","171",357.064270581475,"37",N
"50","172",177.064270581475,"-1",S
"50","172",357.064270581475,"37",N
"50","173",174.090005929273,"-1",S
"50","173",354.090005929273,"37",N
"50","174",171.115741270554,"-1",S
"50","174",351.115741270554,"37",N
"50","175",171.115741270554,"-1",S
"50","175",351.115741270554,"37",N
"50","176",171.115741270538,"-1",S
"50","176",351.115741270538,"37",N
